sepal_length__cm,sepal_width__cm,petal_length__cm,petal_width__cm,target
5.8163481085167374,2.649897226358678,3.7255077550668543,1.2310339248575612,1
6.036786979747381,2.952970753633652,4.2621716709779935,1.2991993977358414,1
5.025934805874869,3.4456101764050056,1.5619342516349213,0.2716761126645479,0
4.720530633983053,3.545106046068721,1.406301401604904,0.1449889479665759,0
6.3552833316134745,2.889310814845381,5.528691413689413,1.8724024655437908,2
7.09138412033421,2.9197907488920047,5.643483385601114,2.239940597279416,2
6.044332871551794,2.9880097860926043,4.983623964799665,1.8852280324152844,2
6.679379005892664,3.1117180817777568,5.117636180648935,2.2106691776206877,2
4.886195384199088,3.404311943067094,1.404130259070534,0.2395913484125451,0
6.748544923906134,2.849937669450286,5.325934707934582,2.032040483105054,2
4.592365620650383,3.307221879286272,1.1566834450264991,0.1441636608245814,0
6.426067203116322,2.9822724085011303,5.8078811031906135,2.311408653503832,2
5.142053506792044,2.180551640410928,3.75087793700204,1.1868647370533358,1
6.505720350035669,3.041660356976528,4.535802581263329,1.4527938509479386,1
5.415442433237629,2.7038350997073883,3.363103262850045,1.1291061084167977,1
5.292848651233559,2.2805470001816515,4.076669276144624,1.2477592709361116,1
6.299505879355334,3.4695909419084474,5.932721937278957,2.445889002944807,2
5.215060870133812,3.56585382813746,1.5209912613391487,0.4402767122193422,0
6.186201169741317,2.285483769952642,4.87489875317686,1.700570363447683,1
6.480928118692972,3.180334217317124,5.45017417706442,2.1905997173036784,2
4.865952716776338,3.052209256098856,1.3909801769118555,0.2723980453879954,0
4.655446862877533,2.851933585142135,1.360729372510333,0.2837447383653947,0
6.529561621626275,2.9288534662500334,4.527857762345207,1.4326961021100308,1
5.540938241079989,3.1191186719006545,4.024752384574361,1.5482143660203964,1
4.57350072505284,3.012861136519286,1.3646787297950005,0.24459502976939,0
6.628919987235289,3.42313835743763,5.547902584494071,2.602629894467341,2
6.736519293283915,2.3707827256562504,5.516269290215361,1.6723138093438403,2
6.833115491578687,2.931567634640807,5.449524889934373,1.9121128139214691,2
6.2837674448353456,3.494739799515058,5.241488385394146,2.1870727401339134,2
6.130399510767798,2.617020021396114,5.17509606456693,1.6763455299459258,1
5.129026697594428,2.902482188495532,4.732006825922112,1.9655406499132029,2
5.451398017414547,3.890011337155178,1.230841708992243,0.3257119888113323,0
6.917774981943932,2.6557802203323537,5.922733998998158,2.1416109240402057,2
5.54099923665215,3.813899620431108,1.813556575263329,0.3092511657488651,0
6.160512924268766,3.3938817551879823,5.495859290310724,2.257161433097843,2
5.877341274824435,2.7134154396781955,5.22445591155946,1.885099009881222,2
4.762515793146992,3.05451983272892,1.3051692318958965,0.2211369050958113,0
4.598376389975117,3.0884071820520806,1.1665652575425498,0.1862474834635442,0
5.126603194144613,2.6503210502018004,4.766699192953213,2.037207315071875,2
6.785361223421467,3.3580458961211246,5.535842319671343,2.353088520288064,2
4.674402446313356,3.501005249528573,1.2435775776920297,0.1909685052749249,0
6.545084001663295,3.1195895922985954,4.881318959426111,1.6425407295498395,1
6.120571765041744,3.168775137189331,4.1529109328604,1.3630034465900376,1
5.808007965182059,2.415799637883797,4.918951456675663,1.5238503204895513,2
5.246217787653651,2.6387628009180832,3.675508100160605,1.254266235269937,1
5.316336188323799,3.350036718343502,1.520290683820259,0.2233338276837974,0
5.256657803788843,2.366380548626149,5.104272194844661,1.7012534258737406,2
5.562486933266624,4.075469319452855,1.5161853354416537,0.1776902728015406,0
6.731929839523982,2.953518413550151,5.731539826919849,1.8359049095635709,2
5.792345915047755,2.7908830885988274,4.056386598299,1.202347535710736,1
5.311620479660983,3.5909769987872857,1.4770044084742933,0.4451404056320338,0
8.290109936051161,4.029534821799409,6.960711185525346,2.5035917469970914,2
5.931945923976768,2.710440182888184,3.846772941372882,1.3896050309873098,1
6.103131803130911,2.5976601225716967,5.335784304696481,1.8105725639875336,2
5.276942968402297,2.727338823473253,4.83241516896681,1.4320241988980462,2
6.67170834259799,3.370949199457957,5.617787745733329,2.387392912073945,2
5.31628862096894,2.3846945075196424,3.7003858897143536,1.1972000099128473,1
5.298932733304388,3.281119537272124,1.8193751260642093,0.2320650447935078,0
7.40020374562299,2.847141313852831,6.634228287882654,2.1647342519762374,2
5.638847369747333,2.767378671893232,3.928929810857348,1.1510675640625934,1
6.869099073072558,3.118203696622897,5.011430799535719,1.7015859855938935,1
5.925356489380806,3.0941826679154474,4.428272363865527,1.598716478889773,1
5.770142034806649,3.196391638799461,4.465014445273718,1.7320056895355938,1
5.796801963692482,2.5592766481393645,4.9496951176743735,2.1236125931903524,2
5.778194492098397,2.661304496670055,4.775756556382679,2.0109206057918283,2
6.132167398991768,2.7415550792250665,4.078305394737786,1.135385412867549,1
5.962245434840692,2.743182573026537,4.352352510399576,1.3265528494266063,1
6.5059933563871,2.7600505506696864,5.640030614800237,1.6110774136839403,2
6.445990298308859,2.935128829015082,5.01163157830685,1.852413162645992,2
7.272944343981098,2.853757223539953,6.371198748836024,2.0702705439177023,2
6.147704324283167,2.68519948488269,5.142685251604674,1.826938913325032,2
5.173070497369404,2.84826788273801,3.877749945862634,1.429026707367815,1
5.440415298689318,3.035027172017116,4.593317159402617,1.4104808307953367,1
4.679652662841852,2.9597186800485185,1.3816487403665862,0.2558080526615156,0
6.236937763824932,3.2755389562174893,4.83430570422041,1.7648166140375596,1
5.060811948301354,3.165151653610925,1.4953506050415462,0.2404856264182629,0
6.244533618517229,2.7029173715715498,4.822836102423606,1.7540804684664928,2
6.114392633663199,4.423089759041108,1.175564282277875,0.3763871617808085,0
5.21729008737179,2.4069187959073046,4.759767234776566,2.093118139942465,2
4.800192959513581,3.279909619364273,1.4591611843855463,0.1746173051227542,0
4.461276162929647,3.128580432044894,1.574198015154331,0.3121404206449233,0
4.392596141458259,2.807086018636924,1.3810025712273393,0.1647270703674173,0
6.693951908693221,2.952256544873269,5.684697209999314,2.174475860025116,2
6.504148590921695,3.087115919017804,4.564677704546082,1.4248321888148427,1
5.195874029435812,2.072665228626986,3.8980212425311898,1.253193636078478,1
4.647256553225225,3.094202015613163,1.559517165201545,0.1461887546844545,0
5.749240346370387,2.929468369359719,4.703548211829784,1.3893892152652123,1
6.297852748188315,2.950118226507033,5.098076673573007,1.54456850864298,2
5.165451477696782,2.6964291343459044,3.746387743732517,1.1362678798723085,1
6.109968773327132,2.721100440119737,5.127504397523925,1.8018907143076703,2
4.912335466893095,3.732162683163755,1.47749823452125,0.4297582910896852,0
5.225561911202601,4.00420652795068,1.5216471342370692,0.3210300466649432,0
5.666462842022183,2.3600413231689443,3.5214833669691856,1.1618264279368022,1
5.548330495028254,2.561438325147008,3.516772127694419,1.1961185797286131,1
6.316730226812792,3.0487728382532464,4.574357044159394,1.5891148179018113,1
5.935954302582812,2.4016533774123743,5.1015646873641005,1.577241716615812,2
5.22637065179258,3.2635777061876583,1.7399626361613725,0.2692680531807908,0
5.5368394606599285,2.836258631930428,4.377793994521905,1.2767726808345912,1
5.460673286653402,2.410853539127872,3.563377215894519,1.1472883299521153,1
5.040657003856841,3.795344452502439,1.2899773716085965,0.2160504778753103,0
6.321081802457583,3.0698848464379416,4.705344065179922,1.5434018572279908,1
5.924187889303811,2.8335180781091847,4.964224439121341,2.168322198479351,2
4.58328527713862,3.477807043334322,1.1709072492831671,0.2433553014154326,0
6.565493717025007,2.5774859813101223,5.393881134269637,1.732708277767228,2
6.2481820693196335,3.1500178051787464,4.940770989900194,1.7516837099178355,1
4.809897358618763,3.070379752103943,1.363617670175218,0.2784316501572536,0
6.592475751667457,3.105590100862547,5.533850719886184,2.1675236022781466,2
6.284963657898723,2.571293930850445,4.728814899161265,1.3292733514782245,1
6.361344756647812,3.055195047739033,5.257377482143079,1.737119812032636,2
5.679488814296787,4.280552230706532,1.368331589540114,0.2800512082494484,0
4.792693985335207,3.474684744699853,1.4363549526060673,0.2686769885982379,0
6.071853098285826,2.4649024221368925,4.700535786661817,1.4772547704405696,1
6.547756701036949,2.8770551817638226,5.257020576789658,1.8590896181547816,2
5.34561476924945,3.240418813535294,1.5592507830601807,0.2568873110000256,0
4.958091302614597,2.355592399630749,3.105347949610001,1.049381863546586,1
5.143639985335474,3.41231696698264,1.4616081290571985,0.2319485168617205,0
5.858197994715678,2.96119830366019,3.980476832108792,1.3756780597208849,1
6.393330267289473,3.26650740510199,5.334982025837818,2.5605465876610696,2
4.710152184069134,3.0090400455574526,1.4123233255968046,0.1135160175295782,0
6.857065258888985,3.0061234072012697,4.907158264285961,1.4263716325829878,1
6.816303120238547,2.763833521458446,5.794308024741587,2.2916526423525427,2
6.528917095833693,2.8100443121342584,4.101934992960552,1.0596912636259284,1
5.376803346648537,3.571795952449611,1.5746133583209811,0.2158596009085386,0
6.393406461141275,2.907749944580359,5.511231062818953,1.999882946460883,2
4.783419731196706,3.448377389863393,1.3982981543496085,0.1550065323681317,0
5.604576119061397,2.584559233405959,4.043940660185498,1.261387591699905,1
5.051430135648847,2.216507164476178,3.247898223062522,0.9493727558258508,1
4.700509851994124,3.271400915326792,1.5770759525160083,0.1522681422329372,0
6.460954517669876,3.107111257818427,5.416347988173699,2.1444714692205125,2
5.131351729353108,3.391552250057919,1.655400634850398,0.2633856579425408,0
5.638431717489116,4.023540439104222,1.4888305405167035,0.3395985166199288,0
7.118139391128701,3.2323256987835456,6.2795473821941865,2.0061659226024537,2
5.235383501627927,3.605064646770613,1.459619271251389,0.3648207063141038,0
5.483896852280269,2.7879488591735115,4.1501539211752645,1.3361688178504312,1
6.48604173135614,3.1940441647924103,6.065644766828498,2.340578637123557,2
4.502027328590057,3.3017437350941905,1.3638549151183466,0.2170617441770607,0
7.270364067313915,2.8767626946638263,6.149535026398853,1.7968958015175351,2
6.578295942817438,2.7965546933485546,5.379262656239984,1.5734970316804116,2
4.706486112701215,3.008646047401747,1.2490098274735455,0.1587732399780712,0
6.25978691144285,2.898279286269243,5.35100462536636,1.924932932291525,2
6.0377341701286,3.4200410345753105,5.487599173080214,2.356587111118023,2
6.3926104981134,3.0172382760207874,5.606964848893004,2.07466397606285,2
6.349065393764522,2.9285682425413166,4.879902666552291,1.72773525347818,2
6.827384537214605,3.1234808729760744,4.679977456744279,1.3804114723244805,1
5.024281174244759,3.391683845807824,1.4814207032292732,0.190347038063977,0
7.342934254779541,3.570148815970402,6.335176326833567,2.467060863439754,2
6.139874878123049,3.024240920178817,4.735360444147309,1.4962908209432164,1
5.233857933341613,3.582953885532763,1.307990211589514,0.256521469941008,0
5.420708844222649,3.6752053586331495,1.4597562400625923,0.2535217896754791,0
6.053219367373677,2.844754408548542,4.605200960121266,1.306207684592842,1
6.533907047272959,3.2666148700986244,5.2755037691183455,2.3588574189419,2
4.845809934864927,3.082365698628793,1.3864977719592588,0.1946280611290849,0
4.965190924125877,3.4071259706607027,1.602441294278402,0.1565550025060651,0
5.004531359529997,3.079973216571005,1.3955366252031378,0.2789352662736342,0
6.292120544449383,2.952224720619168,4.607657047462454,1.4004546791659298,1
5.845848984823612,2.871566107586099,4.960282413442602,1.946413560176586,2
4.553540316718755,2.82623503637094,1.426494549687401,0.1714022700033012,0
5.864959958420752,2.804447613205856,4.189291355388551,1.137785022939491,1
4.608538001328457,3.334409848670782,1.4268021874383008,0.1048721383931928,0
6.344592380575699,3.2228092588138733,5.71507791824226,2.133971018015953,2
6.4522484283580255,3.5945414759162584,5.644545052906135,2.4254611452784136,2
6.53495176886746,2.5816841471324947,5.265148506572437,1.5057118590126342,2
6.02527829326888,2.9855368719583084,4.288408588952987,1.3705220021541438,1
7.6004948757589315,3.238459791803408,6.259573637032694,1.7819767571223837,2
5.440967654207999,3.692022499660804,1.310294776153783,0.2227974008277568,0
4.9138418045297865,3.486741423570616,1.3614950616764947,0.2802670012724788,0
4.877386292074039,3.1248840011428185,1.4903439244925298,0.2863144225715064,0
5.361681379028551,2.3548928051098788,3.5371551704931417,1.0863445424653713,1
6.12078824234974,3.324852725635838,4.772895857921596,1.7024592956510918,1
6.092229061679945,2.9243607571397128,5.30292698875311,1.8240710688263824,2
5.848403447011526,2.9181263893796308,4.4023460502463925,1.2651527482510223,1
6.971976401236182,2.9001793944716185,5.635327007187159,1.9675212778784408,2
6.177059136796396,2.741122280171617,5.0480929641747805,1.7367615244786572,2
4.788370043843711,3.332882460777625,1.32092553138835,0.2054802635123378,0
7.661851268373292,2.2469658092460145,6.607360340581758,1.8592860044007555,2
5.499476805071069,2.5200239742789754,3.598579000826979,1.1880978527146382,1
4.741506979546128,3.185918357423097,1.28361972941874,0.0510308669586066,0
6.123870664769083,3.302732309481485,4.865366024822182,1.764348436347848,1
5.323486347803545,2.612234447472411,4.940605448792132,1.728625272995184,2
6.78412013964696,2.9417146705162,4.631693113288856,1.4286945383309797,1
4.536838822825328,2.797787438947093,1.307567519671821,0.2554444908201286,0
6.123858942490614,2.68372118777616,5.08934533341456,1.5566350243663294,1
4.587040542645321,3.0605926257510787,1.345231296060998,0.2337922688275635,0
4.8086294107792025,3.0981205437465955,1.425298419184948,0.2460323676037557,0
7.500505545938908,3.058310798062851,6.174135751682512,2.053686802255552,2
7.440395945291923,3.134672731140166,6.36956744257223,1.9434807191499237,2
5.485544237660728,2.6854791318599287,4.187427022192287,1.2835042842751474,1
5.42834815375907,2.6346438247854533,3.75740557164224,1.1367443328240696,1
6.2548038681062055,3.467092882786386,5.104102504691749,2.191474675778782,2
7.323173282851045,3.119428599304526,6.232867976891429,2.0090289037627724,2
4.862799290025151,3.1657093612769627,2.0180270651525065,0.3490967998387704,0
5.587644633836899,2.5665135293786387,4.864196388739024,1.899356322139183,2
4.783994470823685,3.0816543466589077,1.3491105512776704,0.2628022248440552,0
7.497339090033893,2.7835721010186907,6.006732569846043,1.9485132439419148,2
5.038262503466782,3.160853216725851,1.7043004095916048,0.2122125096192833,0
6.619923289162009,3.4704568607664443,5.774310029798115,2.5576622281206784,2
4.838673411208568,3.3371302148675066,1.2467436918639077,0.1256105530626205,0
6.143226493875057,2.9197975970757324,5.076174343178892,1.622710719245056,2
6.476683178157446,2.751286197845355,4.262105280621186,1.2532093279486545,1
7.831450267549014,3.1016443103754185,6.795051149616091,2.267541742648806,2
5.566242780911538,2.3189529316429613,4.048694077654338,1.1897024690348377,1
5.492774989664504,2.8290065398085167,3.5572588845522657,1.1149347977962898,1
6.159641938446402,2.399110028311699,4.686843214340139,1.4886736783859909,1
6.711075690707038,3.23231437570213,5.589888696593599,1.9037426606295,2
6.3133293329874505,2.484611278935701,4.890698829915039,1.5002863643853424,1
5.652447249744027,3.652917439999325,1.1870344527347083,0.1232435660841986,0
6.400855216001887,2.424446589472748,4.658605863678838,1.3403001926982905,1
5.016198726911368,3.373050349577749,1.2405877557651657,0.3022442094451112,0
4.858477978343127,2.96530372169049,1.4348037981676227,0.1963656680577294,0
4.672456259000937,3.843447036123151,2.023213222735795,0.2306694735199143,0
5.889561742396647,2.8321210803459422,5.129049454998753,1.9795979413500089,2
6.666485439735545,2.814540593412257,5.1444534070503165,2.0762947627421635,2
6.400001434611492,3.158766617873947,5.983450836289508,2.6439800280957773,2
5.766678207693358,2.986672938154867,4.884348563035369,1.8592077968971157,2
6.509370516850307,3.284234050049097,5.666994328176984,2.2357506516649583,2
6.252556786625863,3.241823652988012,5.579517835597909,2.186832692551597,2
6.863234372139547,2.974848592413584,5.548573730378539,1.9202821149107516,2
5.469278656140876,3.482873381466145,1.3736240581528445,0.2243973216264319,0
5.009745173844,3.4157429047813777,1.4518858335711766,0.1090881525888962,0
6.601417509298526,3.120983487931432,5.021506455823026,2.281994606449379,2
5.528968404071625,2.63411582376685,3.817162405529568,1.070221960115719,1
7.774066394210306,3.121438040871471,6.607617039397355,2.2347358227800678,2
6.172274336799061,2.4949335020714445,4.366043186144087,1.175299393079295,1
5.352649388911007,2.2101006551309763,3.228756800130584,0.8769277576261376,1
6.040830723104567,2.591389196159425,4.0060019751148,1.166894332782402,1
7.921968354310145,3.368495796702286,6.696211253137065,2.3516347216675344,2
7.684110092992494,3.1735522848538174,6.75393705010877,2.1329028837101216,2
5.457909784907601,2.5488747953224555,4.051268026962771,1.2257918220065551,1
4.662543770548678,3.248616035907282,1.1307725411986769,0.1400197515058232,0
5.477924277388627,2.2025552704307434,3.684639501464903,0.9596584485874334,1
5.22129113518905,2.6490553366383263,3.8081578042236304,1.2710774590768212,1
6.081256714799481,2.377568831866344,5.206220029971939,1.8490192542885775,2
6.308659181646836,3.1356834945728087,5.730969456768365,1.8833676929664136,2
6.587038545031339,3.1910861532663906,5.512583280243265,2.1978343166679224,2
4.251799926714221,2.761120863147533,1.2891293452508468,0.1510779200602132,0
5.283323823950328,3.439863096613414,1.7015866367150614,0.308822951647076,0
5.311970411577162,3.594188250963414,1.4563699137259722,0.4838250600260984,0
5.258911212636545,3.9754078585787584,1.6352157700525571,0.1817931286672168,0
6.009789768099992,2.7409235073531963,5.430010820886504,1.8517202954023964,2
4.812277130068767,2.887798916034082,1.6822273140843895,0.1772163830566635,0
7.3380035804565455,3.1279942678268093,6.2434074126108845,2.2621600028774864,2
6.527130590173434,3.1455828110142097,5.4104741927821935,1.9602538793495417,2
6.012394854451026,3.418437632915185,5.485954352024789,2.2564419207350994,2
4.258139352807185,2.7219611315950947,1.243777274008768,0.2165107981626826,0
4.676986982886855,3.568548149506264,1.3541597082049106,0.1753524665603207,0
5.361515685303275,3.9947582649410647,1.4016674467970118,0.1147178156609718,0
6.459551891894536,2.75871693000374,5.181531925910827,1.6749259862671264,2
4.919794441116336,3.656758545362466,1.4401526232860604,0.1964777184581514,0
4.623266645828335,3.010490259801124,1.2819183700414725,0.1426602854149027,0
5.958996777476646,2.28225865646906,4.3696916478614485,1.381907014913117,1
7.171069084073837,3.036626383856921,6.039433060433084,1.885565035466476,2
5.989733998610047,2.8448849262107125,4.085095638495149,1.2945053545210543,1
5.051993419322567,3.0766607078878585,1.4999173773295358,0.1700123273980122,0
6.729920820556012,2.938415029085769,5.75082705690609,2.237967760983234,2
5.315121748119476,2.1794632433405514,3.60766583835484,1.022704859073803,1
5.528158794924628,2.577988881218931,3.747604215476832,1.19477372425689,1
5.218942987020163,2.607882333640301,3.832424731228621,1.2346343346057558,1
4.940175578752629,3.0593676594130463,1.2496399200754509,0.1533327632240503,0
5.62317899676229,2.7023864569411677,4.815349239144152,1.8296631437202888,2
5.836994421150759,2.255069175849532,3.419841085430776,0.8492759062081561,1
6.361833767667406,2.977324554624561,5.555780106108417,1.871700356454592,2
3.979626926843688,2.77053633338807,1.0871609356641194,0.2010112731029093,0
6.082917763103536,2.628794162979193,4.615630619373138,1.6485197657044068,1
5.639316427323263,3.175809433064284,4.046592674758201,1.434527571309914,1
6.879869965301985,2.914526078045652,5.583981376681135,1.7293225088191813,2
6.207371615817455,2.47112678258018,4.869032347073617,1.5427521231951211,1
4.653398002673206,2.640065380141667,1.2608540905550385,0.2445711920723965,0
6.5500413176944265,3.094889039201521,4.411879532056215,1.3347588319553907,1
6.212296645734347,2.955755241823306,4.853283728113129,1.836585596650089,2
4.938023049063806,2.977144954468681,1.4558635341769466,0.2072395064399262,0
6.625220702956604,2.9025021822996075,4.50453220856511,1.4305959751234845,1
4.293023437278526,3.249789304952495,1.2010505594226355,0.1646792221991833,0
5.30814856808782,3.65235718017876,1.62516701795848,0.2725151458916909,0
5.066914180110364,3.673578289302326,1.4361142972592014,0.1743174175480492,0
5.392576270532781,3.463141893780357,1.5405050464101198,0.2662128107021792,0
6.288973789724006,3.195276533908215,5.995631791565489,2.31844689995955,2
5.144489641101326,3.464740305383477,1.7338995046993677,0.2646357035964391,0
6.5168110185350185,2.9783601492092724,4.572665136694704,1.5265705499324842,1
6.105802065560122,2.515157422488106,4.807771608089566,1.5025069903328885,1
5.45707662140442,3.664147020713466,1.3354801125787197,0.2831978468260455,0
6.396219775352681,2.0819884310067165,4.02283897772905,1.1717591373599794,1
5.299394933852359,4.093854102069013,1.71421726852075,0.3543444055955517,0
5.0010324363533805,3.4661476310698056,1.778440121782719,0.181177947063226,0
6.071893305054971,2.6770318942476767,4.757901060268802,1.646796616572471,2
6.401054171480183,3.061558740789289,5.3235758734763206,2.0729421569847,2
5.948431146508791,2.9920961500782526,4.828860423777281,2.256410055232217,2
5.393335408350302,2.8405695580902184,4.213627682973704,1.354884124331992,1
5.026628900916484,3.439873402946559,1.3432597198202558,0.2631240607257357,0
6.0509567889789375,2.955076745435449,4.56260083800388,1.438330529426413,1
7.720828302674216,2.931409194356304,6.503475754425538,2.241374457832588,2
6.650514874965722,2.863556294089844,5.375439928786045,1.996963242707121,2
6.408851988180391,3.155127390456123,5.128280497742642,1.3574390229159006,1
4.745795174041398,3.470904168116459,1.9676291090894047,0.2334049964242756,0
6.610327024566529,3.057609376250228,5.124556874327943,2.250059178270625,2
5.18175436786024,3.2818955492510757,1.4874457169270556,0.3195564706698651,0
6.390928656027412,3.154625088805471,5.401454250807512,2.1700352971300103,2
5.0150089679822445,3.308289764991599,1.378543129794639,0.2406136550869673,0
7.535067263753268,3.84010823647379,6.297148823810037,2.3760780457094643,2
6.322317796619325,3.34194904759804,4.839372466925685,1.7297713825893046,1
5.899036000752354,3.0520488354293582,4.63289315079875,1.4881218090534367,1
5.710727981359082,2.6296676293199206,4.282459365821844,1.1681111212930655,1
5.298350564365646,3.457796591145363,1.5113488607772407,0.4796311518278203,0
8.035812651153996,3.882019228053619,6.730223213417965,1.9922690449577192,2
5.004178795161915,2.9789681431729984,1.5254654972059112,0.3543478820141286,0
5.788157920608747,2.607056409902968,4.358515016440461,1.2599110857643263,1
6.306913828152555,2.7812809319040355,4.410463831426838,1.46859826550156,1
5.83799186965291,2.912247232378465,4.418779526826726,1.362130384306412,1
5.862327880287674,2.2738377383808857,5.041557187085719,1.8252669577220355,2
5.435068294929316,3.095066157269815,4.221898201881761,1.5912222628622943,1
6.517463802147329,3.101662852724032,4.956614342860104,1.6682700559989625,1
5.830659937487924,2.793427282061552,4.283233324355226,1.2788880151962785,1
7.022723911217174,2.917829812238009,4.627346246143116,1.3123142159498036,1
5.426445357604832,2.7081771706820392,3.247149470471043,1.1448995391182428,1
6.737322396577888,2.898407335561089,5.571919971082778,2.120232195041727,2
5.403021573901707,3.685851776276434,1.5867129517798204,0.255506662091388,0
5.8196071898422606,2.9046995773101094,4.214506057471325,1.3366760225619905,1
5.1454352680145465,3.8718198879288392,1.3491105902584497,0.4777526044501112,0
5.295367607631837,3.243257971656332,1.6314277374078647,0.1474112841774013,0
5.036817787762953,2.532097459267862,3.9164224695875465,1.158386875835037,1
4.728574155276624,2.966146973798649,1.3633921306336692,0.2070183589655131,0
6.459584728886774,2.876684368457157,5.605747036027326,2.079995198354033,2
6.538263532375187,3.1470890520406054,4.5794364156677,1.5436727423890686,1
5.735255695617519,2.642053854525197,3.689215422499506,0.9894867638970948,1
6.555903965360014,3.0232191431252438,4.616322118153334,1.480160775659331,1
5.815424927279041,2.6554348885528607,3.698918777498602,0.9984977397698596,1
5.460713224049473,3.4980918627734456,1.6899792355942969,0.2153600035763411,0
6.273328338787082,2.96398889659148,5.480768161842168,2.397111189102289,2
5.431350667225375,2.6283625816502103,3.70849584122402,1.2798990821032592,1
4.683930317905859,2.8535581447051617,1.3049726454902275,0.1632638197230139,0
5.575130148548282,2.7256657535750057,4.071728264782943,1.3262532549224897,1
5.880153407985683,2.800070595085408,5.03766682529641,1.994374632285837,2
5.029711207909284,2.9753242632446786,1.5182572422956024,0.2367856288671901,0
6.775572011605239,3.225053876850425,5.223934084350709,2.275440187198569,2
5.277528584201095,3.8314715501817447,1.3577951094357248,0.3604604008102183,0
5.283280156361514,2.718858403641545,3.4896559909183686,1.168994652842811,1
4.535240070265368,2.6796783892417317,1.374696845004311,0.2485920611896286,0
6.618470304220687,2.765193775901739,5.171217367890317,1.853669997268184,2
7.006785322765377,2.9049989577949846,5.854357914102305,2.408929311415757,2
5.698454201295967,2.4735676492612124,4.205801866798574,1.3119935266999332,1
5.54650166778434,2.408076000876995,4.752676996644283,1.5713820113065378,2
4.374709299600839,3.3899703591160706,1.242097464664112,0.1979974659013975,0
5.606046064831671,2.910631363414708,4.285675177023986,1.309457530501752,1
5.302818859896018,2.6382271279013336,3.987378160481978,1.1693969995361786,1
6.698909931966325,2.854956792153663,6.076740924491981,2.312512339181699,2
6.743435423263109,3.049768645392148,4.985896280205732,1.5850779924095983,1
4.541059496993416,2.893690677872577,1.4890512095810096,0.208645881769955,0
6.221431285450396,2.380558599562829,4.822893594829763,1.5736790498826754,1
6.616070113921978,2.953735717067504,5.72909807435212,2.3117691071475805,2
5.628469652937971,2.675009382133307,5.0606865702464265,1.5503789972225792,2
7.686489568120618,3.199115792601139,6.724475537647249,2.2237297021494085,2
6.482220300010896,2.877912363095664,5.330273100160558,1.7075132969627052,2
6.900955531359556,2.642665056385401,5.571926803928182,1.6846201501151512,2
4.497217509618525,3.102521866307023,1.085785286567709,0.2777298366430282,0
4.484423757963072,3.1809202533913687,1.618858154375231,0.1691560656951077,0
6.486693151258994,3.266666741323574,5.895733535743912,2.3379028417645715,2
7.5042950419501,2.3236785960968893,6.332358762255349,1.8739205920650108,2
4.522435143759408,2.903843106356037,1.4167778978747023,0.2197319465550637,0
7.42540464070823,2.512950952607285,5.935821107961212,1.4645521296926225,2
6.435159184537381,3.11180439674677,5.55199775868956,1.8836403258734464,2
7.512936299075515,2.7442407099885027,6.368504377965449,1.897316198988091,2
5.310163433658904,3.5069715300795177,1.5282715746551092,0.2072863241442976,0
5.140939365571328,3.430479880687999,1.6460987869614934,0.2564611623246292,0
7.716261017914876,3.272957457657804,6.712086251056467,2.3758439040137853,2
6.555686021972092,3.34754504774301,5.848102638478968,2.3490484926440147,2
5.539612103443049,4.41465395938256,1.5251993829595694,0.3425011664659163,0
